reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude
NJTR,201809465,2018-09-07,11:35 PM,Other (describe in narrative),0,WEEHAWKEN,NJ,60.0,4,Dark,Clear,Main,Commuter Train - Pushing,60,62155,0,260570,T404,40.771554999999999,-74.042015000000006
BNSF,RD1022119,2022-10-19,7:40 PM,Derailment,0,MOORE,OK,52.0,3,Dusk,Clear,Yard,Yard/switching,8,126400,0,451711,T199,35.368845999999998,-97.484094999999996
BNSF,RD0521106,2021-05-07,7:15 AM,Derailment,0,DAVIS,OK,75.0,1,Dawn,Clear,Industry,Freight Train,5,13893,1500,15393,T311,34.490392,-97.120407
NS,156024,2024-03-12,4:00 PM,Derailment,0,CLEVELAND,OH,56.0,3,Dusk,Clear,Yard,Freight Train,10,5450,21022,26472,T110,41.463151000000003,-81.677746999999997
WE,150045,2015-03-26,3:45 PM,Derailment,0,BREWSTER,OH,37.0,2,Day,Rain,Yard,Yard/switching,9,3160,13427,16587,T314,40.714067,-81.605619000000004
SLWC,240531001,2024-05-31,8:30 AM,Derailment,0,OKLAHOMA CITY,OK,70.0,2,Day,Clear,Yard,Yard/switching,9,10000,55000,65000,T001,35.455759999999998,-97.500010000000003
SKOL,170517002,2017-05-17,2:45 PM,Derailment,0,TULSA,OK,80.0,2,Day,Clear,Yard,,0,0,8406,13356,T110,36.162208,-95.984617999999998
LI,81840,2024-02-08,3:20 PM,Derailment,0,RICHMOND HILL,NY,35.0,2,Day,Cloudy,Yard,Yard/switching,3,9261,7593,16854,T499,40.696958000000002,-73.820267000000001
SKOL,160602005,2016-06-02,7:30 AM,Derailment,0,TULSA,OK,75.0,1,Dawn,Clear,Main,,0,0,40000,52592,T110,36.160462000000003,-95.984322000000006
CSX,000155419,2015-12-21,4:30 PM,Derailment,0,WALBRIDGE,OH,46.0,3,Dusk,Cloudy,Yard,Yard/switching,4,19599,0,51958,T305,41.573731000000002,-83.513594999999995
CWRO,201841,2018-08-31,9:00 AM,Derailment,0,CLEVELAND,OH,70.0,2,Day,Clear,Industry,Yard/switching,4,8000,6000,14000,T113,41.468400000000003,-81.676100000000005
BNSF,RD0918133,2018-09-22,9:41 AM,Derailment,0,REDROCK,OK,60.0,2,Day,Clear,Industry,Freight Train,4,87209,0,87209,T314,36.454765000000002,-97.073723999999999
MNCW,2015122605,2015-12-26,8:30 AM,Derailment,0,NEW YORK NEW YORK,NY,49.0,2,Day,Clear,Main,EMU,8,10281,21119,31400,T111,40.752726000000003,-73.977228999999994
BNSF,HL0223103,2023-02-03,8:55 AM,Derailment,0,CLAREMORE,OK,23.0,1,Dawn,Clear,Industry,Freight Train,4,107520,14000,121520,T110,36.232089000000002,-95.714397000000005
CSX,000181683,2019-03-06,1:40 AM,Derailment,0,SELKIRK,NY,8.0,4,Dark,Clear,Yard,Yard/switching,7,65598,13833,79431,T310,42.565902999999999,-73.854184000000004
ATK,152506,2018-03-28,11:34 PM,Derailment,0,ENFIELD,NC,62.0,4,Dark,Clear,Main,Passenger Train - Pulling,70,63944,0,64332,T207,36.162475000000001,-77.68723
TSU,92019,2019-07-18,3:00 PM,Derailment,0,JENKS,OK,94.0,2,Day,Clear,Siding,Freight Train,5,1390,12000,13390,T109,35.972378999999997,-95.921206999999995
AB,DR20001,2020-07-22,8:39 AM,Derailment,0,AKRON,OH,85.0,2,Day,Cloudy,Industry,Freight Train,7,21700,35570,57270,T110,41.025044000000001,-81.540306999999999
NS,140204,2021-01-08,4:30 AM,Derailment,0,FOSTORIA,OH,24.0,1,Dawn,Clear,Yard,Yard/switching,5,20000,9634,29634,T317,41.171684999999997,-83.356644000000003
NYSW,102917A,2017-10-29,10:15 AM,Derailment,0,BINGHAMTON,NY,45.0,2,Day,Rain,Yard,Freight Train,10,40082,0,63808,T110,42.104041000000002,-75.909419999999997
NJTR,202407359,2024-06-18,6:21 AM,Other (describe in narrative),0,NEW YORK NEW YORK,NY,70.0,2,Day,Clear,Main,Commuter Train - Pushing,10,13392,0,21022,T404,40.750777999999997,-73.995154999999997
CBR,CBR0317001,2017-03-26,8:30 PM,Derailment,0,WALTON,OR,50.0,4,Dark,Clear,Main,Freight Train,9,100000,25000,125000,T110,43.999372000000001,-123.63233700000001
FGLK,12042023,2023-12-04,10:45 AM,Derailment,0,WATKINS GLEN,NY,40.0,2,Day,Cloudy,Industry,Freight Train,5,0,61048,61048,T110,42.404609000000001,-76.887524999999997
LI,EQ20160802,2016-08-20,2:19 AM,Derailment,0,JAMAICA,NY,79.0,4,Dark,Clear,Yard,Passenger Train - Pushing,5,6947,21582,28529,T314,40.698022000000002,-73.815798000000001
UP,0919PR012,2019-09-14,3:30 PM,Derailment,0,NORTHLAKE,IL,80.0,2,Day,Clear,Yard,Freight Train,8,10670,800,11470,T204,41.898290000000003,-87.899163999999999
KAW,210710001,2021-07-10,12:45 AM,Derailment,0,NORTH KANSAS CITY,MO,78.0,4,Dark,Clear,Yard,,0,0,76000,107257,T001,39.123421999999998,-94.577380000000005
KRR,KRR070616D,2016-09-01,9:20 AM,Derailment,0,HUGO,OK,80.0,2,Day,Cloudy,Main,Freight Train,2,20000,15500,35500,T103,34.039279999999998,-95.524491999999995
LI,76562,2022-02-15,3:55 PM,Derailment,0,RICHMOND HILL,NY,28.0,2,Day,Clear,Yard,Passenger Train - Pulling,5,45257,32678,77935,T111,40.696980000000003,-73.821690000000004
CSX,000138669,2014-12-10,4:30 PM,Derailment,0,KENMORE,NY,28.0,3,Dusk,Clear,Yard,Yard/switching,7,18510,1000,19510,T311,42.982633999999997,-78.887938000000005
BNSF,SW0918103,2018-09-03,5:50 PM,Derailment,0,RINCON,NM,87.0,3,Dusk,Clear,Main,Freight Train,12,31000,992087,1023087,T110,32.526001999999998,-106.982142
UP,0818PD011,2018-08-10,12:05 AM,Derailment,0,KLAMATH FALLS,OR,88.0,4,Dark,Cloudy,Yard,Freight Train,3,134712,13386,148098,T310,42.205593999999998,-121.77099800000001
WE,170100,2017-09-02,11:35 AM,Derailment,0,CANTON,OH,68.0,2,Day,Clear,Yard,Yard/switching,3,15776,7576,23352,T110,40.767330000000001,-81.411775000000006
CCET,CCET0124,2024-07-11,4:51 PM,Derailment,0,EASTWOOD,OH,91.0,1,Dawn,Clear,Main,Freight Train,10,100000,100000,200000,T110,39.046098000000001,-83.972633999999999
WE,160110,2016-12-24,7:00 AM,Derailment,0,MINGO JUNCTION,OH,45.0,1,Dawn,Rain,Yard,Freight Train,8,19743,74119,93862,T101,40.315770000000001,-80.602144999999993
WE,170026,2017-03-02,9:30 AM,Derailment,0,MEDINA,OH,30.0,2,Day,Clear,Yard,Yard/switching,2,999,13223,14222,T110,41.138916999999999,-81.888283000000001
CRSH,116614,2015-07-20,1:00 AM,Derailment,0,NEWARK,NJ,88.0,4,Dark,Clear,Yard,Single Car,3,24122,0,70063,T305,40.713667999999998,-74.142477
UP,0715NP017,2015-07-19,10:50 AM,Derailment,0,BIG SPRINGS,NE,90.0,2,Day,Clear,Main,Freight Train,40,180839,163777,344616,T499,41.030523000000002,-102.18082099999999
CSX,000175393,2018-03-24,10:53 AM,Derailment,0,LIMA,OH,36.0,2,Day,Clear,Yard,Cut of cars,0,3833,0,196239,T311,40.745353999999999,-84.101095000000001
LI,81591,2024-01-06,12:44 AM,Derailment,0,RICHMOND HILL,NY,33.0,4,Dark,Clear,Yard,Light loco(s),8,146149,0,146149,T399,40.696745,-73.819851
NS,135603,2019-09-23,8:10 PM,Derailment,0,BELLEVUE,OH,66.0,4,Dark,Clear,Yard,Yard/switching,4,25178,4679,29857,T311,41.288305999999999,-82.801342000000005
CSX,000169550,2017-06-11,6:25 PM,Derailment,0,TOLEDO,OH,83.0,3,Dusk,Clear,Main,Yard/switching,7,8749,651,18618,T311,41.688146000000003,-83.501605999999995
SW,SWC050515D,2015-05-05,1:15 PM,Derailment,0,ROSWELL,NM,67.0,2,Day,Cloudy,Industry,Freight Train,3,2741,8703,11444,T001,33.3872,-104.52809999999999
NJTR,201901024,2018-12-04,11:48 PM,Other (describe in narrative),0,NEW YORK NEW YORK,NY,45.0,4,Dark,Clear,Main,Commuter Train - Pulling,0,62479,0,62479,T499,40.750281000000001,-73.994155000000006
NS,155998,2024-03-10,11:10 AM,Derailment,0,BELLEVUE,OH,35.0,2,Day,Cloudy,Yard,Cut of cars,4,604760,29314,634074,T207,41.291944000000001,-82.784808999999996
CSX,000181808,2019-03-13,9:56 PM,Derailment,0,CINCINNATI,OH,60.0,4,Dark,Clear,Yard,Yard/switching,3,72217,14296,86513,T102,37.850351000000003,-84.256836000000007
WE,150048,2015-03-28,9:38 AM,Derailment,0,COLLINS,OH,20.0,2,Day,Clear,Yard,Yard/switching,9,240249,26771,267020,T210,41.211986000000003,-82.495861000000005
NS,139807,2020-11-22,9:50 AM,Derailment,0,BELLEVUE,OH,41.0,2,Day,Rain,Yard,Freight Train,4,65028,108059,173087,T207,41.288305999999999,-82.801342000000005
BNSF,RD1217117,2017-12-24,10:10 PM,Derailment,0,TULSA,OK,30.0,4,Dark,Clear,Yard,Yard/switching,10,12000,156610,168610,T207,36.118949000000001,-96.013285999999994
ATK,140587,2015-12-09,1:05 PM,Other (describe in narrative),0,LONG ISLAND CITY,NY,50.0,2,Day,Cloudy,Yard,Light loco(s),0,0,75000,75000,T404,40.741221000000003,-73.955983000000003
BNSF,RD0122112,2022-01-11,10:29 AM,Derailment,0,TULSA,OK,45.0,2,Day,Clear,Main,Freight Train,9,9817,29500,39317,T316,36.142031000000003,-96.006776000000002
NJTR,201808409,2018-08-15,3:15 PM,Derailment,0,LONG ISLAN,NY,87.0,2,Day,Clear,Yard,Commuter Train - Pulling,13,51591,0,53091,T110,40.748942999999997,-73.933728000000002
BNSF,RD0323122,2023-03-21,8:48 PM,Derailment,0,TULSA,OK,50.0,3,Dusk,Clear,Industry,Light loco(s),7,2000,16849,18849,T403,36.188899999999997,-95.812691000000001
BNSF,RD0620109,2020-06-13,1:55 AM,Derailment,1,WYNNEWOOD,OK,75.0,4,Dark,Clear,Main,Freight Train,55,786670,390000,1176670,T315,34.642453000000003,-97.171975000000003
UP,1115FW006,2015-11-07,10:30 AM,Derailment,0,STRINGTOWN,OK,63.0,2,Day,Clear,Industry,Cut of cars,0,0,0,23578,T202,34.476458000000001,-96.050219999999996
BNSF,KS0121115,2021-01-29,2:35 AM,Derailment,0,DODGE CITY,KS,34.0,4,Dark,Cloudy,Yard,Freight Train,10,150556,28000,178556,T202,37.752139999999997,-100.024078
CSX,000171832,2017-09-25,7:15 PM,Derailment,0,EAST SYRACUSE,NY,80.0,3,Dusk,Clear,Yard,Yard/switching,7,53345,7928,61273,T110,43.067112000000002,-76.048421000000005
ATK,177617,2023-06-24,7:59 AM,Other (describe in narrative),0,NEW YORK,NY,77.0,2,Day,Clear,Main,,0,0,1075,1075,T404,40.750779999999999,-73.994254999999995
CSX,000174443,2016-02-10,3:45 AM,Derailment,0,CINCINNATI,OH,17.0,4,Dark,Cloudy,Main,,0,0,5750,195704,T207,39.137486000000003,-84.546277000000003
BNSF,RD1022119,2022-10-19,7:40 PM,Derailment,0,MOORE,OK,52.0,3,Dusk,Clear,Yard,Single Car,0,15800,309511,451711,T199,35.368845999999998,-97.484094999999996
SJVR,SJV748624D,2024-03-31,1:05 PM,Derailment,0,FRESNO,CA,60.0,2,Day,Clear,Industry,Freight Train,4,1500,17000,18500,T110,36.721220000000002,-119.76709
NS,127222,2017-10-29,10:15 AM,Derailment,0,BINGHAMTON,NY,72.0,2,Day,Rain,Yard,,0,0,23726,63808,T110,42.104041000000002,-75.909419999999997
SLWC,210717003,2021-07-17,1:00 AM,Derailment,0,OKLAHOMA CITY,OK,75.0,4,Dark,Clear,Yard,Freight Train,10,4655,14993,19648,T314,35.453825000000002,-97.489026999999993
NS,135450,2019-09-11,8:15 AM,Derailment,0,BELLEVUE,OH,83.0,2,Day,Clear,Yard,Freight Train,9,9436,41365,50801,T311,41.28004,-82.877382999999995
UP,1214LV018,2014-12-28,5:45 PM,Derailment,0,ALEXANDRIA,LA,50.0,4,Dark,Rain,Yard,Freight Train,5,3679,252067,256992,T207,31.251785999999999,-92.434819000000005
CSX,000163007,2016-09-18,11:10 AM,Derailment,0,BRATENAHL,OH,82.0,2,Day,Clear,Yard,Freight Train,4,16237,516,16753,T110,41.571339000000002,-81.556839999999994
UP,1014UT005,2014-10-19,3:00 PM,Derailment,0,ELKO,NV,65.0,2,Day,Clear,Yard,Freight Train,5,14963,90090,105053,T202,40.862887000000001,-115.724576
BNSF,HL0421126,2021-04-21,5:01 PM,Derailment,0,CATOOSA,OK,50.0,3,Dusk,Clear,Yard,Freight Train,3,7700,68500,76200,T110,36.236583000000003,-95.687173999999999
CSX,000188953,2020-03-07,5:31 PM,Derailment,0,WILLARD,OH,41.0,3,Dusk,Clear,Yard,Freight Train,4,13224,2896,16120,T207,41.063276999999999,-82.743520000000004
BNSF,KS1223107,2023-12-09,1:03 PM,Derailment,0,ALVA,OK,55.0,2,Day,Clear,Main,Freight Train,50,41250,365123,406373,T314,36.825132000000004,-98.638910999999993
UP,0423RM017,2023-04-14,2:08 PM,Derailment,0,LAS VEGAS,NV,66.0,2,Day,Clear,Yard,Freight Train,6,9648,3000,12648,T208,36.005972,-115.237306
UP,1215KC004,2015-12-02,1:00 PM,Derailment,0,HOOKER,OK,48.0,2,Day,Clear,Industry,Light loco(s),4,2703,7887,10590,T001,36.855508999999998,-101.21618700000001
SLWC,230201008,2023-02-01,9:30 PM,Derailment,0,LAWTON,OK,30.0,4,Dark,Sleet,Yard,Freight Train,7,17754,15000,32754,T113,34.606910999999997,-98.525812999999999
NJTR,202202096,2022-02-02,3:04 PM,Other (describe in narrative),0,LONG ISLAND CITY,NY,72.0,2,Day,Clear,Main,Commuter Train - Pushing,10,22118,0,82698,T404,40.750599999999999,-73.993499999999997
ATK,156483,2018-11-25,7:08 AM,Other (describe in narrative),0,NEW YORK -QUEENS,NY,50.0,1,Dawn,Cloudy,Main,Passenger Train - Pulling,30,13396,13769,27165,T404,41.031247999999998,-73.592823999999993
NJTR,202206237,2022-05-26,6:35 AM,Other (describe in narrative),0,NEW YORK NEW YORK,NY,51.0,1,Dawn,Clear,Main,EMU,5,16318,0,26033,T404,40.754506999999997,-74.003118000000001
FGLK,11152018,2018-11-15,9:30 AM,Derailment,0,SENNETT,NY,26.0,2,Day,Clear,Industry,Freight Train,8,0,12975,12975,T106,42.958210999999999,-76.553961999999999
IORY,IOR162122D,2022-08-11,11:30 PM,Derailment,0,CLEVES,OH,65.0,4,Dark,Clear,Main,Freight Train,9,74400,0,97200,T314,39.169739,-84.774530999999996
ASRY,D161104,2016-11-04,5:00 PM,Derailment,0,SHELBY,OH,54.0,2,Day,Clear,Main,Freight Train,10,60682,78347,139029,T210,40.869579999999999,-82.649433999999999
CSX,000202036,2021-12-23,10:22 PM,Derailment,0,COLUMBIA STATION,OH,36.0,4,Dark,Cloudy,Industry,Freight Train,7,60743,1096,61839,T110,41.311591,-81.987403999999998
UP,0416FW003,2016-04-03,12:27 PM,Derailment,0,MCALESTER,OK,67.0,2,Day,Clear,Siding,Freight Train,25,7693,5620,13313,T101,34.858857,-95.821157999999997
CFE,CFE649718D,2018-05-03,5:48 AM,Derailment,0,COLUMBIA CITY,IN,72.0,4,Dark,Rain,Siding,Freight Train,4,11487,10100,21587,T103,41.118146000000003,-85.356937000000002
LSI,67399,2017-08-05,9:30 AM,Derailment,0,PALMER,MI,60.0,2,Day,Clear,Industry,Yard/switching,5,0,21157,21157,T205,46.438312000000003,-87.660368000000005
NS,135887,2019-10-18,1:45 AM,Derailment,0,MIDDLETOWN,OH,55.0,4,Dark,Clear,Industry,Freight Train,4,25028,0,25028,T110,39.499181999999998,-84.394335999999996
NJTR,201909509,2019-01-23,7:57 AM,Other (describe in narrative),0,NEW YORK NEW YORK,NY,32.0,2,Day,Clear,Main,Commuter Train - Pulling,5,10501,0,11065,T404,40.750591999999997,-73.993538000000001
LI,70609,2019-09-27,11:25 AM,Derailment,0,HOLLIS,NY,73.0,2,Day,Clear,Siding,Yard/switching,3,0,100229,100229,T111,40.703975,-73.774952999999996
UP,1016KC003,2016-10-06,1:30 PM,Derailment,0,KANSAS CITY,KS,78.0,2,Day,Clear,Industry,Yard/switching,1,863,46666,47529,T110,39.127124000000002,-94.604388999999998
ATK,154300,2018-07-16,1:10 PM,Obstruction,0,CROWN POINT,NY,92.0,2,Day,Clear,Main,Passenger Train - Pulling,49,26677,0,26785,T499,43.961136000000003,-73.413460000000001
CSX,000155196,2015-12-14,7:15 PM,Derailment,0,ROSSFORD,OH,47.0,3,Dusk,Cloudy,Yard,Yard/switching,4,11167,1000,12167,T110,41.607998000000002,-83.553450999999995
LI,81154,2023-11-28,8:30 AM,Derailment,0,RICHMOND HILL,NY,39.0,2,Day,Clear,Main,Yard/switching,6,0,38190,38190,T111,40.696739999999998,-73.819289999999995
CSX,000172810,2017-11-12,12:15 PM,Derailment,0,MINOA,NY,45.0,2,Day,Cloudy,Yard,Yard/switching,4,10139,4100,14239,T311,43.073129000000002,-76.009855999999999
CSX,000198545,2021-06-30,6:20 AM,Derailment,0,CLEVELAND,OH,80.0,2,Day,Clear,Yard,Yard/switching,7,34618,12091,46709,T210,41.571337999999997,-81.556839999999994
BNSF,RD0219108,2019-02-07,2:52 PM,Derailment,0,TULSA,OK,25.0,2,Day,Clear,Yard,Yard/switching,9,41359,5000,46359,T103,36.117837999999999,-96.013403999999994
BNSF,TC0419107,2019-04-15,11:45 PM,Derailment,0,FRIDLEY,MN,55.0,4,Dark,Clear,Yard,Yard/switching,4,37111,11000,48111,T207,45.049858999999998,-93.273002000000005
BNSF,CH1223104,2023-12-11,1:20 AM,Derailment,0,GALESBURG,IL,22.0,4,Dark,Clear,Yard,Yard/switching,6,32662,3000,35662,T201,40.903795000000002,-90.385374999999996
CCRL,0102162016,2016-02-16,2:05 AM,Derailment,0,BEDFORD,OH,30.0,4,Dark,Clear,Main,Freight Train,5,1500,95000,96500,T202,41.388683999999998,-81.533534000000003
WE,160106,2016-12-13,8:00 AM,Derailment,0,CANTON,OH,32.0,2,Day,Clear,Yard,Yard/switching,5,169842,11564,181406,T110,40.817967000000003,-81.313471000000007
LI,74159,2021-03-01,9:00 AM,Derailment,0,BROOKLYN,NY,42.0,2,Day,Fog,Yard,EMU,5,135669,1500,137169,T312,40.681362,-73.969294000000005
NS,134260,2019-06-10,4:20 AM,Derailment,0,DAYTON,IN,72.0,1,Dawn,Rain,Yard,Freight Train,7,34143,17982,52125,T110,40.374414999999999,-86.831992
MNCW,77571,2022-07-16,3:13 PM,Derailment,0,NEW YORK NEW YORK,NY,76.0,2,Day,Cloudy,Main,EMU,10,116687,30484,147171,T399,40.752654999999997,-73.977294999999998
MNCW,2016081524,2016-08-15,8:45 PM,Other (describe in narrative),0,RYE,NY,80.0,4,Dark,Clear,Main,EMU,50,35698,950,36648,T404,40.988610000000001,-73.675055
CSX,000216020,2024-02-06,11:23 PM,Derailment,0,WALBRIDGE,OH,30.0,4,Dark,Clear,Yard,Freight Train,5,19119,8902,28021,T403,41.589911000000001,-83.496928999999994
ATK,162831,2020-01-22,12:26 AM,Other (describe in narrative),0,TRENTON,NJ,20.0,4,Dark,Clear,Main,Passenger Train - Pulling,90,17618,2000,19618,T404,40.255616000000003,-74.703804000000005
POCA,110215,2015-11-02,3:45 PM,Derailment,0,CLAREMORE,OK,70.0,2,Day,Clear,Yard,Yard/switching,4,13500,13900,27400,T108,36.244163,-95.738765000000001
CSX,000176211,2018-05-05,3:20 AM,Derailment,0,BUFFALO,NY,51.0,4,Dark,Clear,Yard,Yard/switching,3,86654,500,87154,T111,42.901972999999998,-78.773441000000005
BNSF,RD0823124,2023-08-18,4:55 PM,Derailment,0,MOORE,OK,98.0,2,Day,Clear,Main,Freight Train,32,679884,487282,1167166,T109,35.315700999999997,-97.483997000000002
CIND,CIN162222O,2022-08-11,11:30 PM,Derailment,0,CLEVES,OH,65.0,4,Dark,Clear,Main,,0,0,22800,97200,T314,39.169739,-84.774530999999996
MSTR,MST813821R,2021-06-25,8:30 AM,Derailment,0,MASSENA,NY,60.0,2,Day,Clear,Industry,Yard/switching,5,9264,27011,36275,T311,44.947519,-74.879233999999997
FGLK,12072022,2022-12-07,4:03 PM,Derailment,0,STARKEY,NY,48.0,3,Dusk,Rain,Yard,Freight Train,10,0,43482,43482,T110,42.569547,-76.944378
CSX,000196468,2021-03-20,3:40 AM,Derailment,0,EAST SYRACUSE,NY,21.0,4,Dark,Clear,Yard,Freight Train,12,29112,4000,33112,T207,43.067112000000002,-76.048421000000005
FGLK,12082021,2021-12-08,12:27 PM,Derailment,0,SENECA FALLS,NY,32.0,2,Day,Cloudy,Industry,Freight Train,4,0,24379,24379,T110,42.920923999999999,-76.783996999999999
ATK,175818,2023-06-24,5:59 PM,Other (describe in narrative),0,NEW YORK,NY,77.0,2,Day,Clear,Main,,0,0,1075,14825,T404,40.750734999999999,-73.994361999999995
WE,170089,2017-08-15,7:50 PM,Derailment,0,RAYLAND,OH,75.0,4,Dark,Clear,Yard,Yard/switching,5,16112,21235,37347,T314,40.208862000000003,-80.670640000000006
BNSF,KS1219117,2019-12-30,7:02 AM,Derailment,0,TOPEKA,KS,25.0,1,Dawn,Cloudy,Yard,Light loco(s),4,27196,500,27696,T210,39.055262999999997,-95.660308999999998
KRR,831718D,2018-10-27,9:47 AM,Derailment,0,HUGO,OK,68.0,2,Day,Clear,Yard,Freight Train,6,150000,5000,155000,T210,34.014299999999999,-95.530243999999996
WE,230086,2023-12-01,3:15 PM,Derailment,0,MINGO JUNCTION,OH,46.0,2,Day,Rain,Yard,Yard/switching,7,0,27802,27802,T110,40.313811999999999,-80.615075000000004
WE,180113,2018-11-10,5:00 AM,Derailment,0,MASSILLON,OH,38.0,1,Dawn,Rain,Yard,Yard/switching,10,191652,47165,238817,T110,40.753124999999997,-81.505421999999996
NS,116136,2015-06-19,4:53 AM,Derailment,0,BINGHAMTON,NY,57.0,4,Dark,Clear,Yard,Freight Train,9,299,0,16708,T110,42.106515000000002,-75.895617000000001
NS,120677,2016-05-28,3:55 PM,Derailment,0,MANSFIELD,OH,81.0,2,Day,Clear,Yard,Freight Train,4,19200,400,19600,T110,40.764695000000003,-82.510052000000002
DMVW,DE60920,2020-06-09,8:35 AM,Derailment,0,NAPOLEON,ND,55.0,2,Day,Cloudy,Main,Freight Train,10,11293,5000,16293,T001,46.324520999999997,-99.555584999999994
NJTR,202004168,2020-03-13,6:56 PM,Other (describe in narrative),0,NEW YORK NEW YORK,NY,50.0,4,Dark,Cloudy,Main,Commuter Train - Pulling,0,78383,0,78383,T404,40.752051999999999,-73.995975999999999
ATK,156477,2018-11-25,8:22 AM,Other (describe in narrative),0,NEW YORK -QUEENS,NY,50.0,1,Dawn,Cloudy,Main,Passenger Train - Pulling,30,11497,0,11497,T404,41.295285,-72.928376999999998
NS,152673,2023-03-30,4:08 PM,Derailment,0,AMSDEN,OH,50.0,3,Dusk,Clear,Yard,Freight Train,9,9750,12205,21955,T207,41.177813999999998,-83.339107999999996
GRS,20220603W1,2022-06-03,4:25 PM,Derailment,0,SCHAGHTICOKE,NY,80.0,2,Day,Clear,Main,Freight Train,25,25000,191000,216000,T106,42.885840000000002,-73.635059999999996
LI,81645,2024-01-15,6:20 AM,Derailment,0,RICHMOND HILL,NY,40.0,1,Dawn,Cloudy,Yard,Yard/switching,2,8732,4487,13219,T499,40.698143000000002,-73.823808999999997
SLWC,240330001,2024-03-30,2:30 PM,Derailment,0,DAVENPORT,OK,69.0,2,Day,Clear,Main,Freight Train,27,1101000,150000,1251000,T204,35.724586000000002,-96.721463999999997
BNSF,RD1017126,2017-10-27,11:30 AM,Derailment,0,TULSA,OK,41.0,2,Day,Cloudy,Yard,Freight Train,4,11250,34000,45250,T207,36.115965000000003,-96.014059000000003
UP,1214LV018,2014-12-28,5:45 PM,Derailment,0,ALEXANDRIA,LA,50.0,4,Dark,Rain,Yard,Light loco(s),0,1246,0,256992,T207,31.251785999999999,-92.434819000000005
NJTR,201510584,2015-10-21,1:00 AM,Other (describe in narrative),0,NEW YORK NEW YORK,NY,60.0,4,Dark,Clear,Main,EMU,4,34704,0,35704,T404,40.752116999999998,-73.997657000000004
NS,118320,2015-11-22,7:00 PM,Derailment,0,MINGO JUNCTION,OH,25.0,3,Dusk,Clear,Yard,Yard/switching,4,56000,5000,66625,T210,40.310308999999997,-80.610636999999997
CSX,000181559,2019-02-25,7:30 PM,Derailment,0,GIRARD,OH,27.0,4,Dark,Clear,Yard,Freight Train,10,31100,19720,50820,T001,41.138513000000003,-80.702714
NS,116832,2015-08-04,3:45 PM,Derailment,0,BALLSTON SPA,NY,80.0,2,Day,Clear,Main,Freight Train,21,120000,0,498674,T109,43.027880000000003,-73.832130000000006
CSX,000209501,2023-01-26,9:33 PM,Derailment,0,EUCLID,OH,29.0,4,Dark,Snow,Yard,Freight Train,10,275552,19565,295117,T207,41.579107,-81.540536000000003
WE,150162,2015-12-15,11:15 PM,Derailment,0,CANTON,OH,49.0,4,Dark,Clear,Siding,Freight Train,11,22676,0,22926,T110,40.781764000000003,-81.420731000000004
SKOL,211028,2021-10-28,12:25 AM,Derailment,0,OWASSO,OK,52.0,4,Dark,Rain,Yard,Freight Train,5,57019,9669,140546,T201,36.155794,-95.513036
NS,121855,2016-08-28,1:25 PM,Derailment,0,MIDDLETOWN,OH,90.0,2,Day,Clear,Yard,Freight Train,8,12246,800,13046,T110,39.513095,-84.392487000000003
PNWR,PNW190719D,2019-09-29,12:50 AM,Derailment,0,SALEM,OR,42.0,4,Dark,Clear,Main,Freight Train,25,404881,1300,406181,T207,45.056716000000002,-122.983791
UP,0218PD029,2018-02-23,1:15 AM,Derailment,0,PORTLAND,OR,30.0,4,Dark,Clear,Yard,Freight Train,4,13408,5862,19270,T110,45.542189999999998,-122.68459900000001
KCS,16010202,2016-01-02,9:50 AM,Derailment,0,SHREVEPORT,LA,45.0,2,Day,Cloudy,Yard,Freight Train,6,155,0,78303,T309,32.508423999999998,-93.737060999999997
