reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude,prior_temp,actual_temp,following_temp
IHB,2181,2016-02-08,12:10 AM,Rear end collision,0,HAMMOND,IN,32,4,Dark,Clear,Yard,Light loco(s),8,25890,0,25890,H607,41.60563,-87.477071,38.7,29,18.8
MBTA,YR202123,2021-04-14,9:13 PM,Other (describe in narrative),0,BOSTON,MA,48,3,Dusk,Cloudy,Industry,Passenger Train - Pushing,2,13011,0,13011,H999,42.336672,-71.059461,50.4,48.7,47.5
UP,0419GC058,2019-04-18,3:00 AM,Obstruction,0,MARINGOUIN,LA,69,4,Dark,Cloudy,Yard,Yard/switching,2,0,14100,14100,M201,30.530194,-91.558545,70.7,68.3,58
UP,0917TC007,2017-09-06,2:24 AM,Derailment,0,SIOUX CITY,IA,55,4,Dark,Clear,Yard,Freight Train,5,57331,14613,71944,H704,42.515092,-96.385003,57.3,55.7,60.2
CSX,000211230,2023-05-09,4:18 AM,Derailment,0,MOBILE,AL,75,1,Dawn,Cloudy,Yard,Freight Train,7,12520,3020,15540,M101,30.711383,-88.04655,75.6,75.2,76.8
CSX,000200823,2021-10-20,7:15 AM,Side collision,0,INDIANAPOLIS,IN,48,4,Dark,Clear,Yard,Yard/switching,2,235563,0,352676,H306,39.759791,-86.327526,56.4,59,58.9
ALS,220906,2022-09-06,5:30 PM,Derailment,0,EAST ST LOUIS,IL,78,2,Day,Clear,Yard,Light loco(s),4,34000,3400,37400,S011,38.59807,-90.14924,72.9,73,72.5
NS,132505,2019-01-19,1:30 PM,Derailment,0,TOCCOA,GA,72,2,Day,Rain,Yard,Yard/switching,1,107264,1000,108264,H318,34.585975,-83.295933,50.1,48.5,40.8
IC,1091724,2022-01-05,2:15 AM,Derailment,0,BATON ROUGE,LA,65,4,Dark,Clear,Yard,Yard/switching,9,104187,38723,142910,H704,30.544075,-91.176934,41.9,57.3,55
ALS,20150628,2015-06-28,4:15 PM,Derailment,0,EAST ST LOUIS,IL,87,2,Day,Clear,Yard,,0,0,241018,310354,S011,38.588576,-90.127867,73.2,73.3,75.9
ATK,139601,2015-10-13,1:40 PM,Hwy-rail crossing,0,SOMONAUK,IL,65,2,Day,Clear,Main,Passenger Train - Pulling,50,0,0,30000,M302,41.62999,-88.7071,64.8,54.8,49.3
UP,1218GP012,2018-12-01,7:47 PM,Fire/violent rupture,0,MISSOURI VALLEY,IA,34,3,Dusk,Snow,Main,Freight Train,30,16419,0,16419,E74L,41.557728,-95.994801,34.7,35.4,29.9
UP,0720HL018,2020-07-16,6:00 PM,Side collision,0,TOPEKA,KS,82,3,Dusk,Clear,Yard,Freight Train,1,61982,5520,102686,H307,39.072841,-95.685403,77.5,76.2,83.3
BNSF,CH0322113,2022-03-18,11:53 AM,Other impacts,0,EOLA,IL,55,2,Day,Cloudy,Yard,Freight Train,0,29334,0,31224,H307,41.769988,-88.274472,53.4,43.3,39.2
UP,1221HL014,2021-12-16,6:40 AM,Other impacts,0,KANSAS CITY,KS,33,1,Dawn,Clear,Yard,Yard/switching,4,12660,0,13921,M105,39.097292,-94.664807,67.4,40,38.5
CSX,000210820,2023-04-16,1:42 AM,Derailment,0,BESSEMER,AL,71,4,Dark,Clear,Main,Freight Train,9,308543,54027,362570,H520,33.411466,-86.967072,66.1,63.7,58.5
IHB,2192,2016-03-11,1:15 AM,Side collision,0,HAMMOND,IN,40,4,Dark,Clear,Yard,Yard/switching,5,0,0,46108,H306,41.603968,-87.471447,44.8,41.3,45.5
CSX,000190809,2020-06-15,5:36 AM,Side collision,0,MONTGOMERY,AL,67,4,Dark,Cloudy,Yard,Freight Train,8,25225,1105,36738,H702,32.375967,-86.32647,77.8,75.6,73.6
UP,0618LV001,2018-06-01,8:15 AM,Other (describe in narrative),0,LOTTIE,LA,83,2,Day,Cloudy,Yard,Single Car,0,35677,0,35677,M411,30.52398,-91.554179,83.8,84.3,84.6
BRC,14416,2021-02-10,5:25 AM,Derailment,0,CHICAGO,IL,5,4,Dark,Snow,Main,,0,0,175000,582926,H522,41.723298,-87.548435,9.5,12.1,15
IC,1058817,2021-01-14,7:30 AM,Derailment,0,MOUND CITY,IL,45,2,Day,Clear,Siding,Yard/switching,8,59176,274,59450,T220,37.112136,-89.202327,37.1,42.3,35.4
KAW,240722006,2024-07-22,3:00 AM,Other impacts,0,KANSAS CITY,KS,70,4,Dark,Clear,Yard,Yard/switching,2,14252,2326,34062,H310,39.078793,-94.631224,74.3,75,78.8
ABS,230729001,2023-07-29,8:30 PM,Derailment,0,BROOKWOOD,AL,78,4,Dark,Clear,Main,,0,0,40000,89995,H503,33.271755,-87.312357,81.8,83,79.8
IHB,2163,2015-12-06,4:50 AM,Hwy-rail crossing,0,OAK LAWN,IL,31,4,Dark,Clear,Main,Freight Train,10,12625,0,12625,M302,41.695652,-87.759155,35.4,39.5,36.7
UP,0323HL008,2023-03-08,1:22 PM,Other impacts,0,KANSAS CITY,KS,45,2,Day,Rain,Yard,Single Car,5,485,0,41938,S015,39.097694,-94.666802,42.9,43.3,40.7
UP,0919HL019,2019-09-19,10:15 PM,Other impacts,0,KANSAS CITY,KS,78,4,Dark,Clear,Yard,Yard/switching,4,14201,3653,19014,H312,39.096485,-94.662332,84.6,84,79.4
GRS,20220819BB,2022-08-19,10:00 PM,Side collision,0,SOUTH PORTLAND,ME,79,4,Dark,Clear,Yard,Freight Train,2,42299,0,42299,H210,43.614028,-70.300324,65.3,74.1,72.7
NS,130102,2018-07-05,6:00 PM,Other impacts,0,ELKHART,IN,80,3,Dusk,Clear,Yard,Yard/switching,2,19800,0,19950,E39C,41.67736,-85.978495,80.9,78.9,72.2
BNSF,KS0616107,2016-06-22,11:25 AM,Derailment,0,NEWTON,KS,95,2,Day,Clear,Yard,Freight Train,5,53738,5000,58738,H704,38.023974,-97.378218,85.6,88.3,79.3
LAS,240614004,2024-06-14,12:30 PM,Hwy-rail crossing,0,BIENVILLE,LA,80,2,Day,Clear,Main,Freight Train,10,3795,164000,167795,M302,32.291411,-92.876042,75,78.1,80.7
UP,0917LA015,2017-09-09,1:30 PM,Other impacts,0,BLOOMINGTON,CA,92,2,Day,Clear,Yard,Yard/switching,3,14661,1980,24552,S007,34.065615,-117.37858,76.6,75.6,81.8
ALS,20150901,2015-09-01,12:00 AM,Derailment,0,EAST ST LOUIS,IL,75,4,Dark,Clear,Yard,Yard/switching,7,26350,668,27018,H503,38.583509,-90.135516,79.2,80.6,80.9
NS,137400,2020-03-05,9:00 PM,Other impacts,0,IRONDALE,AL,50,4,Dark,Fog,Yard,Yard/switching,10,64861,1000,110433,S007,33.548905,-86.67801,56.1,52.1,49.3
IHB,2192,2016-03-11,1:15 AM,Side collision,0,HAMMOND,IN,40,4,Dark,Clear,Yard,Yard/switching,5,46108,0,46108,H306,41.603968,-87.471447,44.8,41.3,45.5
UP,0822GC015,2022-08-13,11:21 AM,Derailment,0,WESTWEGO,LA,87,2,Day,Cloudy,Yard,Yard/switching,4,5264,6200,11464,H504,29.915923,-90.188878,81,83.1,83.9
CSX,000163439,2016-10-09,1:01 PM,Derailment,0,MADISONVILLE,KY,70,2,Day,Clear,Yard,,0,0,3555,22208,E40C,37.349479,-87.494426,60.6,58.9,61.1
NS,154090,2023-08-31,10:23 AM,Other (describe in narrative),0,BUECHEL,KY,87,2,Day,Clear,Yard,Freight Train,5,20000,28000,48000,H306,38.193357,-85.648433,69.9,67.3,71.9
UP,0119GL010,2019-01-10,1:02 PM,Other impacts,0,AMES,IA,29,2,Day,Clear,Main,Freight Train,37,114010,0,114560,E89C,42.02908,-93.570426,20.2,22.6,29
UP,0517PR026,2017-05-15,12:00 PM,Other (describe in narrative),0,NORTHLAKE,IL,65,2,Day,Clear,Yard,Single Car,0,11953,0,11953,M411,41.900159,-87.911359,58.9,66.6,75.9
ALE,2001CONTR,2020-11-17,2:26 PM,Obstruction,0,PRICHARD,AL,73,2,Day,Clear,Main,Freight Train,18,0,0,53000,H315,30.738818,-88.087084,57.4,57.2,57.8
WC,992648,2019-03-27,11:00 PM,Other impacts,0,JOLIET,IL,41,4,Dark,Rain,Yard,Yard/switching,1,30000,0,30000,E27C,41.540698,-88.076474,37,44,54.1
CSX,000210454,2023-03-24,5:05 PM,Other impacts,0,LAFAYETTE,IN,40,3,Dusk,Cloudy,Yard,Maint./inspect Car,0,14066,0,34166,H993,40.443815,-86.879414,48.6,39.8,42.1
ALS,20150517A,2015-05-17,9:00 PM,Derailment,0,MITCHELL,IL,73,4,Dark,Clear,Main,,0,0,124,44905,H607,38.694191,-90.165862,70.8,73.3,72.5
CSX,000215267,2023-12-30,8:00 PM,Derailment,0,CALERA,AL,32,4,Dark,Clear,Yard,Cut of cars,2,66356,174,66530,H021,33.105444,-86.75137,41.4,36.7,41.1
ATK,147635,2017-05-24,11:00 PM,Other impacts,0,WASHINGTON,DC,62,4,Dark,Cloudy,Yard,Light loco(s),10,143,0,34237,H605,38.901897,-77.004706,63.8,62,63
IC,1090954,2021-12-21,7:50 AM,Derailment,0,BATON ROUGE,LA,53,2,Day,Cloudy,Yard,Yard/switching,4,38000,6214,44214,T217,30.487408,-91.186445,43.5,44.7,47.8
NS,142805,2021-09-09,2:15 PM,Derailment,0,HEFLIN,AL,72,2,Day,Clear,Main,Freight Train,44,12166,663,12829,E35C,33.658408,-85.707622,76.6,73.7,68.1
UP,0524GC031,2024-05-24,4:50 AM,Other impacts,0,LOTTIE,LA,76,1,Dawn,Cloudy,Yard,Single Car,1,2626,0,194887,S016,30.526493,-91.554598,81.5,82.4,82.9
CSX,000193698,2020-11-09,5:50 PM,Other impacts,0,BIRMINGHAM,AL,74,3,Dusk,Clear,Yard,Single Car,10,46226,0,71699,H018,33.543607,-86.790089,70.3,71.8,71.3
AUT,200701001,2020-07-01,11:48 AM,Hwy-rail crossing,0,BILLINGSLEY,AL,90,2,Day,Clear,Main,Freight Train,22,37500,4500,42000,M308,32.626533,-86.671449,79.8,76.5,78.2
BRC,13661,2015-11-25,1:00 PM,Derailment,0,BEDFORD PARK,IL,45,2,Day,Clear,Yard,,0,0,26980,93437,H503,41.76175,-87.741168,35.8,46.9,56.3
MBTA,YR202013,2020-01-21,10:51 AM,Derailment,0,LOWELL,MA,10,2,Day,Clear,Main,,0,0,128069,136569,M507,42.626525,-71.304289,19.1,15.7,20.2
NIRC,9419002188,2024-06-19,7:40 PM,Hwy-rail crossing,0,ORLAND PARK,IL,85,3,Dusk,Clear,Main,Commuter Train - Pulling,45,4108,33788,37896,M308,41.600952,-87.87655,83.7,84.3,77.1
CSX,000210806,2023-04-14,8:03 AM,Other impacts,0,SHORTER,AL,74,2,Day,Clear,Main,Spec. MoW Equip.,12,25300,0,27300,M599,32.441824,-85.901658,67.8,66.4,66.6
KCS,15091201,2015-09-12,12:15 AM,Other impacts,0,WESTLAKE,LA,76,4,Dark,Cloudy,Industry,Cut of cars,5,65455,0,87686,H318,30.239855,-93.268347,75.4,75.7,68.9
ATK,177302,2023-11-18,12:17 PM,Derailment,0,CHICAGO,IL,48,2,Day,Clear,Main,Yard/switching,13,6111,86368,92479,T222,41.87254,-87.63824,49.9,42.3,45.5
IC,1140339,2023-10-20,11:20 PM,Side collision,0,DESTREHAN,LA,55,4,Dark,Clear,Main,Freight Train,3,5834,0,18834,H607,29.952389,-90.366465,71,74.9,74.2
NS,123743,2017-01-29,11:50 AM,Derailment,0,COE,IN,40,2,Day,Clear,Main,Freight Train,36,26152,12631,38783,E22C,38.353997,-87.285295,32.2,32.3,32.2
CRSH,135421,2019-09-07,6:30 PM,Raking collision,0,RIVER ROUGE,MI,70,3,Dusk,Clear,Yard,Yard/switching,4,129573,0,131151,H020,42.260292,-83.143082,64,67.8,63.4
BNSF,CA0618115,2018-06-26,11:47 PM,Derailment,0,LA MIRADA,CA,75,4,Dark,Clear,Yard,Freight Train,8,134557,50000,184557,H702,33.89222,-118.020245,70.3,71.2,71.1
CSX,000173485,2017-12-16,9:30 PM,Side collision,0,LOUISVILLE,KY,41,4,Dark,Clear,Yard,Yard/switching,4,16800,10460,41265,H306,38.160709,-85.749174,32.1,41.9,43.2
ABS,200712001,2020-07-12,3:00 PM,Other (describe in narrative),0,REFORM,AL,90,2,Day,Rain,Main,Freight Train,20,20000,0,20000,M105,33.401167,-88.091835,82.7,78.9,80.6
CSX,000173322,2017-12-08,5:00 AM,Side collision,0,RUSSELL,KY,28,4,Dark,Clear,Yard,Yard/switching,4,8300,0,141503,H607,38.531874,-82.697192,32,27,28.7
CSX,000170186,2017-07-12,7:15 PM,Side collision,0,LAFAYETTE,IN,73,3,Dusk,Cloudy,Yard,Yard/switching,4,12306,0,43755,H307,40.419595,-86.896256,74.3,75.8,78.1
CSX,000184789,2019-08-17,11:17 AM,Other impacts,0,ATLANTA,GA,93,2,Day,Clear,Yard,Cut of cars,5,25685,0,26656,E08C,33.794105,-84.417335,81.5,83.1,82.9
TRRA,21003,2021-01-21,11:48 PM,Derailment,0,EAST ST LOUIS,IL,28,4,Dark,Clear,Yard,,0,0,15226,32226,H503,38.640734,-90.154834,36,41.3,31.5
IC,916280,2017-03-16,9:10 AM,Hwy-rail crossing,0,PLAINFIELD,IL,35,2,Day,Clear,Main,Freight Train,37,75,20335,20410,M308,41.680203,-88.234143,24.4,30.5,41
NS,157252,2024-07-03,6:21 AM,Other (describe in narrative),0,IRONDALE,AL,82,1,Dawn,Clear,Yard,Yard/switching,2,67260,37900,105160,H702,33.548905,-86.678009,82,85.4,85
UP,0619GC005,2019-06-04,9:53 PM,Derailment,0,WESTWEGO,LA,83,4,Dark,Clear,Yard,Freight Train,6,11842,582,12424,H518,29.916583,-90.180072,87.1,85.7,83.7
UP,1023GC040,2023-10-30,7:10 AM,Other impacts,0,ADDIS,LA,64,2,Day,Clear,Yard,Single Car,0,874,0,555066,H302,30.361959,-91.2701,76.1,60,50.6
CSX,000192726,2020-09-18,3:35 PM,Other impacts,0,BIRMINGHAM,AL,80,2,Day,Clear,Main,Freight Train,0,17201,0,17201,H018,33.543607,-86.790089,77.6,73.5,69.6
UP,1221GC013,2021-12-17,12:01 AM,Other impacts,0,MARINGOUIN,LA,67,4,Dark,Cloudy,Yard,Yard/switching,4,21562,0,22098,M411,30.527246,-91.557302,71.4,69.4,68.1
WC,1074278,2021-06-20,6:22 PM,Derailment,0,GARY,IN,80,2,Day,Clear,Yard,Cut of cars,0,902,0,13150,H018,41.629563,-87.406387,76,74.2,67.2
CSX,000177633,2018-07-17,8:22 PM,Derailment,0,LOUISVILLE,KY,84,3,Dusk,Clear,Yard,Yard/switching,8,97530,11041,108571,E07C,38.160709,-85.749174,78.8,82.2,78
WC,1058574,2021-01-11,4:55 PM,Side collision,0,GARY,IN,27,4,Dark,Clear,Yard,Light loco(s),2,7327,149,32713,H607,41.629772,-87.405684,25.9,25.2,29.3
UP,1017LK015,2017-10-11,5:05 PM,Derailment,0,PINE BLUFF,AR,72,2,Day,Cloudy,Yard,Yard/switching,4,7820,8820,16640,M404,34.246684,-91.942946,75.1,59.8,62.7
BNSF,TC1015101,2015-10-01,12:05 PM,Derailment,0,MINNEAPOLIS,MN,60,2,Day,Clear,Yard,Yard/switching,9,21700,243838,265538,H506,45.031439,-93.271419,51.8,52.3,51.2
UP,0415LK012,2015-04-11,6:45 PM,Derailment,0,NORTH LITTLE ROCK,AR,71,2,Day,Clear,Yard,Yard/switching,8,225,21877,22102,S006,34.763821,-92.260122,60.8,60.6,67.2
UP,1019ST005,2019-10-04,12:02 PM,Hwy-rail crossing,0,RILLITO,AZ,82,2,Day,Clear,Main,Freight Train,62,57371,1000,58371,M302,32.397245,-111.124206,77,79.8,77.4
UP,0417LK005,2017-04-07,7:21 PM,Derailment,0,NORTH LITTLE ROCK,AR,74,2,Day,Clear,Yard,Yard/switching,6,176374,127446,304336,M405,34.763996,-92.260131,56.1,55.7,62.5
IMSA,80015S002,2015-10-20,5:05 AM,Derailment,0,JOLIET,IL,57,4,Dark,Clear,Yard,Freight Train,7,20000,28070,48070,H704,41.481091,-88.097137,58.9,64.5,65.4
UP,0622MA002,2022-06-01,1:22 PM,Hwy-rail crossing,0,WALDO,AR,89,2,Day,Clear,Yard,Freight Train,8,2562,141110,143672,M302,33.327866,-93.309098,81,82.2,74.1
IC,1009541,2019-08-17,10:15 AM,Side collision,0,MARKHAM,IL,85,2,Day,Cloudy,Yard,Freight Train,4,22100,3300,27650,H702,41.568464,-87.664073,72.5,72.5,73.8
NIRC,2019071298,2019-03-14,8:47 AM,Derailment,0,CHICAGO,IL,0,2,Day,Rain,Main,Commuter Train - Pulling,18,30458,0,30458,H602,41.810372,-87.628947,49.1,53.1,37.7
UP,0318DV003,2018-03-04,10:30 AM,Other impacts,0,DENVER,CO,60,2,Day,Clear,Yard,Yard/switching,3,26108,4792,214825,H318,39.773791,-104.970344,54.6,50.1,31.8
BNSF,KS0521108,2021-05-31,8:05 AM,Side collision,0,KANSAS CITY,KS,70,1,Dawn,Cloudy,Yard,Yard/switching,4,2977,0,11277,M407,39.082515,-94.680674,60.3,62.5,65.9
BNSF,TX1214101,2014-12-05,12:24 PM,Derailment,0,ARKANSAS CITY,KS,35,2,Day,Rain,Yard,Yard/switching,5,21853,217401,239254,H703,37.06162,-97.03293,42.3,47.1,42.2
BNSF,HL0717104,2017-07-10,4:00 PM,Derailment,0,JONESBORO,AR,90,2,Day,Clear,Industry,Cut of cars,0,41056,0,70063,H306,35.808932,-90.636681,81.3,80.9,81.8
AKMD,AKM911122,2022-02-02,11:00 AM,Derailment,0,HOT SPRINGS,AR,45,2,Day,Cloudy,Industry,Yard/switching,3,15000,0,15000,H306,34.52262,-93.1238,57.5,50,29.2
ATK,156688,2018-12-11,4:35 PM,Hwy-rail crossing,0,WHITING,IN,33,2,Day,Cloudy,Main,Passenger Train - Pulling,45,24770,0,24770,M304,41.683021,-87.491742,24.6,29.8,35.9
AKMD,AKM543318D,2018-01-11,10:52 PM,Derailment,0,MONTICELLO,AR,36,4,Dark,Rain,Main,Freight Train,14,15079,1000,16079,E24C,33.63108,-91.846944,54.5,61.9,32.5
CSX,000190454,2020-05-27,4:23 AM,Side collision,0,INDIANAPOLIS,IN,65,4,Dark,Clear,Yard,Yard/switching,4,17417,0,361256,H607,39.759791,-86.327526,76,73.2,70.9
BNSF,CA0416110,2016-04-22,2:50 AM,Other impacts,0,SAN DIEGO,CA,57,4,Dark,Clear,Yard,Freight Train,0,2700,0,31350,H309,32.702687,-117.154366,67.6,66.1,65.3
AKMD,871118D,2018-11-29,10:15 PM,Derailment,0,WARREN,AR,65,4,Dark,Rain,Yard,Freight Train,14,41852,0,41852,M405,33.618837,-92.047168,48.3,62.3,67.6
MNNR,0720001,2020-07-31,12:45 PM,Side collision,0,MINNEAPOLIS,MN,85,2,Day,Clear,Yard,Cut of cars,0,12500,0,76704,H307,44.936666,-93.229275,72.6,73,73.3
NS,139692,2020-11-10,8:45 AM,Other (describe in narrative),0,DECATUR,AL,72,2,Day,Cloudy,Yard,Cut of cars,0,184274,0,240206,E30C,34.615477,-86.983764,69.5,69.1,66.6
NS,136688,2019-12-31,2:20 PM,Other (describe in narrative),0,LAFAYETTE,IN,28,2,Day,Cloudy,Yard,Single Car,0,200,0,307190,E30C,40.374638,-86.841312,37.2,32.3,36.5
UP,0316WH006,2016-03-17,8:50 PM,Other impacts,0,PARSONS,KS,51,4,Dark,Clear,Yard,Light loco(s),0,18879,0,239214,H306,37.334204,-95.262965,50,52.1,45.2
UP,1118LK044,2018-11-29,12:30 PM,Other (describe in narrative),0,MARION,AR,59,2,Day,Cloudy,Yard,Freight Train,6,0,12408,12408,H702,35.195669,-90.254184,40.3,58.9,66.5
UP,0815LK018,2015-08-21,5:15 AM,Derailment,0,NORTH LITTLE ROCK,AR,68,4,Dark,Clear,Yard,Yard/switching,4,3031,17391,20422,E49C,34.763821,-92.260122,72.6,76,77.5
BNSF,HL0824206,2024-08-30,2:36 PM,Hwy-rail crossing,0,JOINER,AR,89,2,Day,Clear,Main,Freight Train,45,30000,5291,35291,M308,35.507705,-90.149248,82.5,79,79.1
UP,0619PR017,2019-06-12,12:00 PM,Other (describe in narrative),0,MELROSE PARK,IL,72,2,Day,Cloudy,Yard,Cut of cars,0,45584,0,45584,E29C,41.896206,-87.898591,69.7,65.4,58.8
UP,0316RS042,2016-03-02,5:20 PM,Obstruction,0,ELK GROVE,CA,60,3,Dusk,Clear,Main,,0,0,0,18012,M404,38.408846,-121.364344,59.7,58.9,60.2
UP,0519PR003,2019-05-23,7:20 PM,Derailment,0,MELROSE PARK,IL,72,3,Dusk,Clear,Yard,Freight Train,10,12212,33,12245,H508,41.900031,-87.907553,66.7,69.4,62.8
UP,0415PR008,2015-04-13,10:30 AM,Derailment,0,NORTHLAKE,IL,51,2,Day,Clear,Yard,Yard/switching,5,84849,101255,186104,T220,41.910868,-87.914992,56.5,59.9,55.7
UP,0519ST008,2019-05-03,4:25 AM,Derailment,0,TEHACHAPI,CA,46,1,Dawn,Clear,Main,Freight Train,6,104921,988,105909,H521,35.180079,-118.494333,54.4,57.2,59.2
UP,0816ST001,2016-08-02,3:34 PM,Hwy-rail crossing,0,FLORENCE,AZ,100,2,Day,Clear,Main,Freight Train,50,730,120000,120730,M308,33.117904,-111.499677,84.5,85,85.9
BNSF,SW1215105,2015-12-30,8:40 PM,Derailment,0,KINGMAN,AZ,25,3,Dusk,Clear,Siding,Freight Train,6,30500,50000,80500,H307,35.257501,-113.968406,33.9,31,32.5
BNSF,PR0816110,2016-08-15,8:30 PM,Derailment,0,DENVER,CO,85,3,Dusk,Clear,Yard,Yard/switching,10,11219,2080,13299,H703,39.784291,-104.98013,73.4,74.9,71.4
UP,0221MA015,2021-02-06,7:00 AM,Other impacts,0,NORTH LITTLE ROCK,AR,40,1,Dawn,Cloudy,Yard,Cut of cars,4,45318,264,50117,M407,34.776035,-92.219129,42.3,43,35.1
UP,0117LK022,2017-01-19,3:30 AM,Derailment,0,PINE BLUFF,AR,51,4,Dark,Rain,Yard,Yard/switching,4,6675,6303,12978,E48C,34.243414,-91.945606,48.6,51.6,60.2
CSX,000144419,2015-04-06,11:40 AM,Other impacts,0,DOLTON,IL,57,2,Day,Clear,Yard,Yard/switching,2,29875,0,60750,M501,41.643124,-87.615776,54.3,50.8,43.6
UP,0619MA046,2019-06-23,9:45 AM,Other impacts,0,EAST ST LOUIS,IL,73,2,Day,Cloudy,Yard,Freight Train,7,7305,0,28505,H701,38.587699,-90.135196,71.3,72.3,74.2
GTW,1049486,2020-09-28,2:10 AM,Hwy-rail crossing,0,MERRILLVILLE,IN,61,4,Dark,Clear,Main,Freight Train,40,1050,20944,21994,M308,41.50025,-87.33602,68.6,54.5,52.2
UP,0316LK016,2016-03-17,9:20 PM,Fire/violent rupture,0,FAIR OAKS,AR,63,4,Dark,Cloudy,Main,Freight Train,35,74276,0,74276,E99L,35.24131,-91.005593,60.1,56.9,53.8
UP,0123MA041,2023-01-12,9:53 AM,Derailment,0,NORTH LITTLE ROCK,AR,0,2,Day,Cloudy,Yard,Single Car,0,30208,114,31590,E09C,34.772808,-92.229817,66.2,53.3,38.3
BNSF,TC0118116,2018-01-26,7:45 PM,Derailment,0,ST PAUL,MN,39,3,Dusk,Clear,Yard,Light loco(s),5,14861,0,15871,H607,44.964809,-93.184155,25.6,37,27.6
UP,0916WH013,2016-09-30,3:30 PM,Hwy-rail crossing,0,MORRILTON,AR,72,2,Day,Clear,Main,Freight Train,30,75183,330,75513,M308,35.153261,-92.700844,63.1,64.5,63.8
UP,0323HL028,2023-03-23,1:29 AM,Derailment,0,OSAWATOMIE,KS,50,4,Dark,Fog,Main,Freight Train,17,282201,689233,971434,E61C,38.448974,-95.069706,54.4,45.3,41.5
UP,0419NC001,2019-04-02,5:30 AM,Obstruction,0,OAKLAND,CA,57,1,Dawn,Cloudy,Main,Freight Train,45,29505,250,29755,M402,37.769344,-122.219266,57.8,57.8,57.3
UP,1122LA007,2022-11-06,12:10 AM,Derailment,0,PHOENIX,AZ,60,4,Dark,Clear,Yard,Yard/switching,7,536135,761301,1297436,H306,33.44395,-112.048033,58.1,63.5,65.6
UP,1015LK033,2015-10-15,6:35 PM,Fire/violent rupture,0,NORTH LITTLE ROCK,AR,80,3,Dusk,Clear,Yard,Light loco(s),0,33461,0,33461,E73L,34.76195,-92.275658,70.2,74.8,67.2
CSX,000197897,2021-05-30,10:05 PM,Other impacts,0,MONTGOMERY,AL,73,4,Dark,Clear,Yard,Cut of cars,6,25132,0,36632,H306,32.375967,-86.32647,70.8,66.4,72.2
UP,1120MA009,2020-11-11,7:20 AM,Obstruction,0,AFFTON,MO,36,1,Dawn,Cloudy,Main,,0,0,0,17799,M404,38.429473,-90.305802,64.4,42.6,45.3
UP,0422HL005,2022-04-11,7:53 AM,Derailment,0,KANSAS CITY,MO,50,1,Dawn,Cloudy,Main,Freight Train,9,180279,107919,771921,M204,39.109603,-94.501949,64.9,57.7,67.2
CSX,000166174,2017-01-21,6:00 PM,Other impacts,0,CUMBERLAND,MD,35,3,Dusk,Clear,Yard,Cut of cars,8,30310,0,30310,M411,39.644504,-78.760839,39,47.2,45.4
NIRC,2018071137,2018-12-03,6:26 PM,Fire/violent rupture,0,MORTON GROVE,IL,31,4,Dark,Cloudy,Main,Passenger Train - Pulling,0,450000,0,450000,E73L,42.035015,-87.785149,40.4,33.1,30.3
NS,136913,2020-01-23,12:55 AM,Other impacts,0,ELKHART,IN,29,4,Dark,Clear,Yard,Single Car,2,12202,0,28293,M407,41.668489,-86.014285,26.8,35,36.4
CSX,000182899,2019-05-11,2:30 PM,Side collision,0,INDIANAPOLIS,IN,60,2,Day,Rain,Yard,Cut of cars,10,14500,0,22785,M408,39.759791,-86.327526,51.1,50.1,46.4
BNSF,CA0216103,2016-02-06,11:40 AM,Obstruction,0,STOCKTON,CA,65,2,Day,Clear,Main,,0,0,500,120500,M402,37.934145,-121.367109,48.4,50,52.1
BNSF,SW0523105,2023-05-15,11:00 AM,Other (describe in narrative),0,WILLIAMS,AZ,70,2,Day,Clear,Siding,Spec. MoW Equip.,10,0,15000,15000,H702,35.24425,-112.138625,59.4,58.8,55.4
UP,0921LA036,2021-09-25,1:50 AM,Derailment,0,TUCSON,AZ,72,4,Dark,Cloudy,Yard,Yard/switching,4,13636,9950,23586,H702,32.19112,-110.917395,75.5,77,71.6
BNSF,CA0915120,2015-09-27,1:00 PM,Obstruction,0,KNIGHTSEN,CA,90,2,Day,Clear,Main,Maint./inspect Car,10,60000,0,60000,M403,37.940005,-121.610738,76.3,73.9,70
UP,0919PR008,2019-09-11,8:25 PM,Derailment,0,CHICAGO,IL,79,4,Dark,Cloudy,Yard,Freight Train,7,13387,97750,111137,H702,41.860218,-87.672777,80.4,81.3,72.7
UP,0418ST008,2018-04-12,8:01 AM,Hwy-rail crossing,0,DATELAND,AZ,70,2,Day,Clear,Main,Freight Train,35,53352,1260,54612,M308,32.823911,-113.440854,81.1,76.6,65.7
GDLK,191010005,2019-10-10,12:30 AM,Other impacts,0,KALAMAZOO,MI,45,4,Dark,Clear,Yard,Yard/switching,4,19000,0,19000,H020,42.291595,-85.559633,56.3,62.4,60.3
UP,0915LK024,2015-09-12,3:00 AM,Fire/violent rupture,0,CRAWFORDSVILLE,AR,77,4,Dark,Clear,Main,Freight Train,0,13580,0,13580,E99L,35.22662,-90.334282,73.7,64.6,61.6
