reportingrailroadcode,accidentnumber,date,time,accidenttype,hazmatreleasedcars,station,stateabbr,temperature,visibility_code,visibility,weathercondition,tracktype,equipmenttype,trainspeed,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,latitude,longitude
CSX,000170099,2017-07-09,5:20 AM,Derailment,0,EASTOVER,SC,69.0,4,Dark,Clear,Industry,Cut of cars,5,0,0,20132,M101,33.843062000000003,-80.631179000000003
NS,155915,2024-03-02,7:11 AM,Rear end collision,0,MIDDLETOWN,PA,40.0,1,Dawn,Rain,Main,Freight Train,13,260274,300000,2452654,H220,40.632286000000001,-75.305355000000006
TXPF,04262016,2016-04-26,11:20 PM,Other impacts,0,COLEMAN,TX,59.0,4,Dark,Rain,Yard,Freight Train,0,130000,0,260000,H099,31.771927999999999,-99.400045000000006
IC,1120537,2022-12-11,3:02 PM,Derailment,0,RIVES,TN,45.0,2,Day,Cloudy,Main,Freight Train,5,3500,100000,103500,E67C,36.469337000000003,-88.918532999999996
UP,1216LK015,2016-12-13,11:55 AM,Derailment,0,MEMPHIS,TN,45.0,2,Day,Cloudy,Yard,Freight Train,3,25410,0,26010,H514,35.072927999999997,-90.051755999999997
NS,151515,2022-11-18,7:30 PM,Other (describe in narrative),0,LANCASTER,PA,38.0,3,Dusk,Cloudy,Yard,Freight Train,4,11300,3123,14423,H306,40.057577999999999,-76.331147000000001
UP,0217PD005,2017-02-03,7:47 AM,Derailment,0,LA GRANDE,OR,34.0,2,Day,Cloudy,Main,Freight Train,17,39481,1840,41321,E67C,45.361083000000001,-118.239447
NJTR,201511612,2015-10-30,11:45 PM,Derailment,0,MORRISVILLE,PA,50.0,4,Dark,Clear,Yard,Commuter Train - Pulling,10,107000,810,107810,H704,40.195542000000003,-74.784533999999994
BNSF,PR1218106,2018-12-07,10:25 AM,Derailment,0,PROVO,SD,10.0,2,Day,Clear,Main,Freight Train,37,14813,51000,65813,E61C,43.152633000000002,-103.73253800000001
NS,126964,2017-10-10,12:30 PM,Derailment,0,BATH,PA,81.0,2,Day,Clear,Yard,,0,0,16174,16174,H022,40.725945000000003,-75.359667999999999
NS,145933,2022-07-22,6:20 AM,Other (describe in narrative),0,SHIREMANSTOWN,PA,74.0,1,Dawn,Clear,Yard,Freight Train,5,28860,500,29360,H702,40.225678000000002,-76.951812000000004
CSX,000148848,2015-07-06,8:25 PM,Derailment,0,NASHVILLE,TN,85.0,3,Dusk,Clear,Industry,Yard/switching,3,196871,15319,212190,H303,36.120711999999997,-86.772372000000004
CSX,000194728,2020-12-30,8:35 AM,Derailment,1,GREENWOOD,SC,40.0,2,Day,Cloudy,Yard,Yard/switching,3,44070,1988,46058,T211,34.188496999999998,-82.165092999999999
NS,151218,2022-10-20,4:38 AM,Other impacts,0,CHATTANOOGA,TN,29.0,1,Dawn,Clear,Yard,Single Car,0,150,11951,12251,M411,35.007198000000002,-85.375513999999995
ATK,177466,2023-12-06,8:10 AM,Other (describe in narrative),0,RICHMOND,RI,30.0,2,Day,Snow,Main,Passenger Train - Pulling,0,26883,0,26883,E78L,41.456000000000003,-71.606829000000005
ATK,176453,2023-09-18,5:22 PM,Hwy-rail crossing,0,HALSEY,OR,70.0,2,Day,Clear,Main,Passenger Train - Pulling,69,33670,0,33670,M308,44.359824000000003,-123.10814499999999
CSX,000201050,2021-11-02,7:15 AM,Derailment,0,NASHVILLE,TN,58.0,1,Dawn,Cloudy,Yard,Cut of cars,0,137193,144234,845367,M411,36.112141999999999,-86.770736999999997
ATK,170958,2022-06-14,12:25 AM,Obstruction,0,DILLON,SC,70.0,4,Dark,Clear,Main,Passenger Train - Pulling,70,25014,0,25014,M503,34.403367000000003,-79.382721000000004
NS,131205,2018-10-05,11:30 AM,Other impacts,0,SPARTANBURG,SC,75.0,2,Day,Clear,Main,Freight Train,0,10000,0,23888,H997,34.952787000000001,-81.904522
NS,156425,2024-04-19,11:45 PM,Derailment,0,CHATTANOOGA,TN,64.0,4,Dark,Clear,Yard,Light loco(s),3,1177,6388,7565,H306,35.072249999999997,-85.255534999999995
NS,122833,2016-11-21,5:55 AM,Derailment,0,MARYSVILLE,PA,37.0,1,Dawn,Cloudy,Main,Freight Train,10,17287,205193,238108,M105,40.334679000000001,-76.902384999999995
WE,160028,2016-03-05,2:15 PM,Derailment,0,GREEN TREE,PA,38.0,2,Day,Clear,Yard,Yard/switching,9,13739,6240,19979,E45C,40.416510000000002,-80.060914999999994
IC,1047299,2020-09-06,4:15 PM,Other impacts,0,MEMPHIS,TN,88.0,2,Day,Clear,Industry,Yard/switching,5,271296,0,271296,H999,35.076746999999997,-90.044111000000001
IC,1015041,2019-10-08,5:15 AM,Side collision,0,MEMPHIS,TN,53.0,4,Dark,Clear,Yard,Yard/switching,4,97222,0,155158,M599,35.168469999999999,-90.048775000000006
CSX,000214941,2023-12-06,11:55 PM,Derailment,0,PHILADELPHIA,PA,32.0,4,Dark,Clear,Yard,Yard/switching,7,60315,1809,62124,H702,39.898701000000003,-75.166960000000003
GRS,20200309W2,2020-03-09,11:15 AM,Obstruction,0,CONWAY,MA,66.0,2,Day,Clear,Main,Spec. MoW Equip.,15,200000,0,235000,H993,42.556959999999997,-72.677903999999998
UP,1016NP025,2016-10-31,4:00 AM,Derailment,0,NORTH PLATTE,NE,65.0,4,Dark,Clear,Yard,Light loco(s),5,18620,33,18653,H303,41.146731000000003,-100.82392
BNSF,NW0422116,2022-04-20,5:19 PM,Derailment,0,KLAMATH FALLS,OR,55.0,3,Dusk,Clear,Yard,Yard/switching,8,21900,0,21900,H607,42.195098999999999,-121.77025500000001
UP,1020PN013,2020-10-12,6:28 AM,Derailment,0,PORTLAND,OR,55.0,1,Dawn,Cloudy,Yard,Light loco(s),5,26186,615,26801,H702,45.544269999999997,-122.68420399999999
BNSF,GC0716117,2016-07-30,3:50 AM,Derailment,0,HOUSTON,TX,81.0,4,Dark,Clear,Yard,Freight Train,10,33298,7500,40798,H601,29.702145000000002,-95.328226000000001
CSX,000192384,2020-09-01,8:45 AM,Hwy-rail crossing,0,RIDGELAND,SC,88.0,2,Day,Clear,Main,,0,0,0,17802,M302,32.435917000000003,-81.004971999999995
NS,152431,2023-02-27,11:54 AM,Derailment,0,ALTOONA,PA,35.0,2,Day,Cloudy,Yard,Light loco(s),8,0,8892,14517,H503,40.517786000000001,-78.395860999999996
CSX,000180616,2019-01-04,6:35 AM,Other impacts,0,NASHVILLE,TN,42.0,1,Dawn,Rain,Yard,Yard/switching,2,185539,7696,325721,H099,36.112141999999999,-86.770736999999997
UP,0121GL020,2021-01-24,9:15 PM,Derailment,0,COLUMBUS,NE,26.0,4,Dark,Cloudy,Yard,Yard/switching,6,27183,2675,29858,H307,41.426806999999997,-97.377392
SEPA,22635,2016-12-04,10:10 AM,Other impacts,0,PHILADELPHIA,PA,46.0,2,Day,Cloudy,Yard,Passenger Train - Pulling,2,12000,5100,17100,H307,40.016098,-75.166047000000006
NS,157183,2024-05-15,3:20 PM,Other (describe in narrative),0,SHIPPENSBURG,PA,68.0,2,Day,Clear,Yard,Freight Train,4,0,0,35000,H996,40.254528000000001,-76.872778999999994
UP,1220PN012,2020-12-14,2:00 PM,Other (describe in narrative),0,MEACHAM,OR,35.0,2,Day,Cloudy,Main,Freight Train,15,30925,7876,38801,E29C,45.430855000000001,-118.38824700000001
BNSF,HL0922107,2022-09-14,4:15 PM,Derailment,0,MEMPHIS,TN,80.0,2,Day,Clear,Yard,Light loco(s),2,800,21500,22300,H607,35.027470000000001,-89.895311000000007
NS,126358,2017-08-23,3:00 PM,Derailment,0,COATSVILLE,PA,80.0,2,Day,Clear,Industry,Freight Train,9,2700,8989,11689,T222,39.973146999999997,-75.821777999999995
UP,1114LK016,2014-11-24,5:00 AM,Derailment,0,MEMPHIS,TN,58.0,4,Dark,Cloudy,Main,Freight Train,10,153072,97594,250666,M409,35.126632000000001,-90.047174999999996
UP,1116SA015,2016-11-21,6:17 PM,Hwy-rail crossing,0,LAREDO,TX,73.0,3,Dusk,Clear,Main,Freight Train,33,15537,11500,27037,M308,27.684999000000001,-99.462085999999999
BNSF,PR0115106,2015-01-09,5:05 PM,Rear end collision,0,EDGEMONT,SD,18.0,3,Dusk,Clear,Yard,Light loco(s),0,30000,500,60500,H018,43.298755999999997,-103.82324199999999
UP,0717HO030,2017-07-16,5:45 PM,Other impacts,0,HOUSTON,TX,82.0,2,Day,Clear,Yard,Yard/switching,4,0,0,11320,M411,29.795172999999998,-95.29504
NS,122833,2016-11-21,5:55 AM,Derailment,0,MARYSVILLE,PA,37.0,1,Dawn,Cloudy,Main,Freight Train,0,15628,0,238108,M105,40.334679000000001,-76.902384999999995
CSX,000187050,2019-12-09,5:25 PM,Hwy-rail crossing,0,ST STEPHENS,SC,65.0,3,Dusk,Cloudy,Main,Freight Train,36,47435,19614,67049,M304,33.401567,-79.923891999999995
BNSF,HL0822113,2022-08-16,12:05 PM,Other (describe in narrative),0,CRYSTAL CITY,MO,85.0,2,Day,Clear,Main,Freight Train,2,0,27000,27000,H702,38.210323000000002,-90.354590999999999
CSX,000180890,2019-01-19,6:46 PM,Hwy-rail crossing,0,MANSFIELD,OH,19.0,3,Dusk,Snow,Main,Freight Train,45,3343,13761,17104,M302,40.967196000000001,-82.601046999999994
CSX,000178304,2018-08-21,11:30 PM,Other impacts,0,NASHVILLE,TN,72.0,4,Dark,Clear,Yard,Single Car,0,0,112,18425,H308,36.112141999999999,-86.770736999999997
ATK,180941,2024-07-01,9:35 AM,Obstruction,0,DOWNINGTOWN,PA,0.0,2,Day,Clear,Main,Passenger Train - Pulling,45,18462,0,18462,M404,39.999533,-75.720337000000001
BNSF,GC0116103,2016-01-04,1:00 PM,Derailment,0,SEALY,TX,65.0,2,Day,Clear,Main,,0,0,70349,73949,E64C,29.780930000000001,-96.154635999999996
CSX,000170894,2017-08-12,3:29 PM,Other impacts,0,KINGSPORT,TN,85.0,2,Day,Clear,Yard,Single Car,3,0,0,17201,H318,36.542749999999998,-82.559675999999996
UP,1023PN028,2023-10-18,8:26 PM,Other impacts,0,STANFIELD,OR,68.0,4,Dark,Clear,Yard,Cut of cars,0,15519,0,58078,E30C,45.796421000000002,-119.26537
NS,116267,2015-06-26,9:45 PM,Other impacts,0,FOUNTAIN HILL,PA,72.0,4,Dark,Clear,Yard,Freight Train,0,19900,0,22588,H305,40.611936999999998,-75.426702000000006
CSX,000157413,2016-02-23,4:30 AM,Other impacts,0,MCKEES ROCKS,PA,25.0,4,Dark,Clear,Main,Cut of cars,0,8271,1775,39692,M201,40.351731000000001,-79.867346999999995
NS,114395,2015-02-17,9:20 PM,Derailment,0,NORTH CHARLESTON,SC,40.0,4,Dark,Clear,Yard,Freight Train,3,900,25123,27943,H306,32.828510000000001,-79.952679000000003
NS,145001,2022-04-18,4:10 AM,Side collision,0,CONWAY,PA,35.0,1,Dawn,Clear,Yard,Freight Train,4,18700,0,22326,H307,40.672361000000002,-80.251825999999994
UP,1223PN008,2023-12-07,3:13 AM,Other impacts,0,STANFIELD,OR,39.0,4,Dark,Clear,Yard,Yard/switching,2,0,48844,48944,H312,45.796308000000003,-119.268298
NS,145808,2022-07-12,6:15 PM,Other (describe in narrative),0,MASCOT,TN,72.0,3,Dusk,Clear,Yard,Freight Train,4,463,22074,22537,H702,36.033043999999997,-83.817204000000004
CSX,000181828,2019-03-13,5:20 PM,Side collision,0,NORTH CHARLESTON,SC,60.0,2,Day,Clear,Yard,Single Car,7,10764,97,11315,H318,32.856969999999997,-80.022953999999999
BNSF,HL0524115,2024-05-24,1:24 AM,Derailment,0,MEMPHIS,TN,73.0,4,Dark,Clear,Yard,Yard/switching,5,154,298,14185,H306,35.036771000000002,-89.913781999999998
NS,139997,2020-12-13,2:30 AM,Other impacts,0,COLUMBIA,SC,50.0,4,Dark,Cloudy,Yard,Yard/switching,3,4900,0,67926,H306,33.96799,-80.992689999999996
NS,137134,2020-02-11,11:05 AM,Hwy-rail crossing,0,BLAWNOX,PA,32.0,2,Day,Snow,Main,Freight Train,37,8755,25200,33955,M303,40.489623999999999,-79.863921000000005
RCPE,RCP789521D,2021-05-23,4:30 PM,Fire/violent rupture,0,HIGHMORE,SD,80.0,2,Day,Clear,Main,Freight Train,23,100000,0,100000,E73L,44.522139000000003,-99.507396999999997
BNSF,HL1118105,2018-11-06,5:10 AM,Side collision,0,MEMPHIS,TN,55.0,1,Dawn,Clear,Yard,Yard/switching,0,2500,0,12040,H316,35.023032999999998,-89.887978000000004
NS,156968,2024-06-05,3:37 AM,Derailment,0,ENOLA,PA,71.0,4,Dark,Cloudy,Yard,Freight Train,5,29590,4524,34114,M409,40.279833000000004,-76.922471999999999
NS,120766,2016-06-07,8:00 AM,Derailment,0,CHATTANOOGA,TN,66.0,2,Day,Clear,Yard,Yard/switching,5,54849,12364,67213,M411,35.060735000000001,-85.266800000000003
BNSF,RD0117122,2017-01-27,8:26 AM,Derailment,0,JASPER,TX,65.0,2,Day,Cloudy,Yard,Freight Train,2,246984,193000,439984,M101,30.928961000000001,-93.984409999999997
WC,975856,2018-10-14,2:45 AM,Other (describe in narrative),0,GARNET,MI,36.0,4,Dark,Clear,Main,Freight Train,25,16500,16274,32774,E53C,46.158710999999997,-85.322318999999993
UP,0317FW044,2017-03-30,6:50 PM,Other impacts,0,FORT WORTH,TX,77.0,2,Day,Clear,Yard,Freight Train,1,143169,0,260716,H307,32.714522000000002,-97.397322000000003
CSX,000205490,2022-06-11,1:25 AM,Side collision,0,NASHVILLE,TN,80.0,4,Dark,Clear,Yard,Yard/switching,4,89159,0,166430,H306,36.112136,-86.770713000000001
ATK,143401,2016-07-21,8:58 AM,Hwy-rail crossing,0,GLENDORA,MS,89.0,2,Day,Clear,Main,Passenger Train - Pulling,45,46031,0,46056,M302,33.918239999999997,-90.286124999999998
ATK,171572,2022-08-04,3:27 PM,Hwy-rail crossing,0,DURHAM,NC,93.0,2,Day,Clear,Main,Passenger Train - Pulling,68,16530,0,17424,M303,35.938319,-78.849327000000002
CSX,000185236,2019-09-09,3:45 PM,Derailment,0,BROWNSVILLE,TN,90.0,2,Day,Clear,Yard,Freight Train,0,3289,32675,35964,E08C,35.604028,-89.239210999999997
BLE,841905,2015-02-25,9:30 PM,Derailment,0,BUTLER,PA,18.0,4,Dark,Clear,Main,Freight Train,38,318314,309379,627693,E61C,40.943722999999999,-79.924938999999995
CSX,000185385,2019-09-17,6:00 AM,Derailment,0,NASHVILLE,TN,73.0,4,Dark,Clear,Industry,Yard/switching,4,4804,6548,11352,H702,36.126156000000002,-86.772041000000002
BNSF,NW0819108,2019-08-12,2:30 AM,Derailment,0,MADRAS,OR,55.0,4,Dark,Clear,Main,Freight Train,20,9500,319273,328773,M404,44.817985999999998,-121.07653000000001
CSX,000185468,2019-09-19,4:00 AM,Derailment,0,NASHVILLE,TN,73.0,1,Dawn,Clear,Yard,Yard/switching,4,11032,1782,12814,M404,36.112141999999999,-86.770736999999997
BNSF,HL0123111,2023-01-13,5:00 PM,Derailment,0,MEMPHIS,TN,39.0,3,Dusk,Clear,Yard,Yard/switching,7,3545,12282,15827,H607,35.023440000000001,-89.890382000000002
NS,142164,2021-07-12,9:49 AM,Other impacts,0,ALLENTOWN,PA,90.0,2,Day,Clear,Yard,Cut of cars,0,41176,0,41176,H601,40.611933999999998,-75.426704000000001
UP,0117HO019,2017-01-05,10:30 PM,Obstruction,0,STAFFORD,TX,45.0,4,Dark,Clear,Main,Freight Train,35,2928,29321,32249,M402,29.622207,-95.57038
NS,130503,2018-08-08,7:45 PM,Other (describe in narrative),0,ALTOONA,PA,75.0,3,Dusk,Clear,Yard,Yard/switching,4,50410,5777,56187,H702,40.517780000000002,-78.395866999999996
CRSH,117833,2015-10-18,12:00 AM,Raking collision,0,PHILADELPHIA,PA,36.0,4,Dark,Clear,Yard,Cut of cars,0,28972,0,125377,H306,39.902887,-75.139810999999995
KCS,15121401,2015-12-14,3:55 AM,Obstruction,0,JEFFERSON,TX,51.0,4,Dark,Clear,Main,Freight Train,40,45230,0,45230,M404,32.716124000000001,-94.252448999999999
PTRA,2016000041,2016-11-19,5:15 AM,Raking collision,0,DEER PARK,TX,50.0,4,Dark,Cloudy,Siding,Freight Train,4,45000,0,45000,H306,29.720703,-95.122968
BNSF,HL0517105,2017-05-05,11:19 AM,Derailment,0,MEMPHIS,TN,70.0,2,Day,Clear,Yard,Yard/switching,5,11412,11442,22854,H702,35.020642000000002,-89.884634000000005
UP,0417HO003,2017-04-05,4:30 AM,Derailment,0,CORPUS CHRISTI,TX,60.0,4,Dark,Cloudy,Industry,Freight Train,4,68219,10000,78219,T222,27.815778000000002,-97.468878000000004
NS,124000,2017-02-15,5:25 PM,Other impacts,0,WINNSBORO,SC,57.0,3,Dusk,Clear,Main,Spec. MoW Equip.,2,30000,0,33373,H997,34.419507000000003,-81.099089000000006
CSX,000193430,2020-10-23,6:40 PM,Hwy-rail crossing,0,MASON,TN,54.0,3,Dusk,Cloudy,Main,Freight Train,40,3849,90174,94023,M302,35.411261000000003,-89.532289000000006
NS,137530,2020-03-19,4:00 PM,Other (describe in narrative),0,OBERLIN,PA,55.0,3,Dusk,Cloudy,Yard,Yard/switching,8,114000,9312,123312,H306,40.262669000000002,-76.788229000000001
CSX,000199753,2021-08-28,1:20 AM,Derailment,0,VONORE,TN,80.0,4,Dark,Clear,Industry,Freight Train,7,4000,0,105483,H307,35.581271000000001,-84.268054000000006
NS,145870,2022-07-16,7:40 PM,Other (describe in narrative),0,CHATTANOOGA,TN,90.0,3,Dusk,Clear,Yard,Freight Train,5,172215,24975,197190,H702,35.072248999999999,-85.255533999999997
NS,151546,2022-11-24,2:52 PM,Other impacts,0,CHATTANOOGA,TN,67.0,2,Day,Clear,Yard,Cut of cars,0,1400,0,17400,M411,35.072249999999997,-85.255534999999995
UP,0516HO029,2016-05-30,5:30 PM,Derailment,0,HOUSTON,TX,80.0,2,Day,Clear,Yard,Freight Train,6,11030,2650,13680,E40C,29.803412000000002,-95.300268000000003
CSX,000152743,2015-10-03,6:10 AM,Other impacts,0,GREENWOOD,SC,55.0,4,Dark,Rain,Yard,Yard/switching,8,35293,0,35293,H301,34.176627000000003,-82.187180999999995
UP,0816FW007,2016-08-04,11:10 AM,Hwy-rail crossing,0,STANTON,TX,88.0,2,Day,Clear,Main,Freight Train,51,13143,31180,44323,M304,32.124603999999998,-101.80146000000001
CSX,000211139,2023-04-07,1:00 PM,Other (describe in narrative),0,GEORGETOWN,SC,50.0,2,Day,Clear,Industry,Freight Train,4,13728,0,13728,M501,33.372024000000003,-79.290497000000002
ANR,9616,2016-02-11,2:00 PM,Other (describe in narrative),0,LUFKIN,TX,75.0,2,Day,Clear,Yard,Cut of cars,0,50000,1000,51000,M199,31.235150000000001,-94.471620000000001
UP,0516HO009,2016-05-12,12:05 PM,Derailment,0,HOUSTON,TX,80.0,2,Day,Clear,Yard,Yard/switching,4,1611,3222,14303,H021,29.789739999999998,-95.299125000000004
NS,121400,2016-07-25,6:40 PM,Derailment,0,TAYLOR,PA,75.0,3,Dusk,Cloudy,Yard,Freight Train,5,2000,13191,15191,H503,41.385759999999998,-75.706269000000006
BNSF,HL1220110,2020-12-16,6:30 AM,Derailment,0,MEMPHIS,TN,35.0,1,Dawn,Cloudy,Yard,Yard/switching,5,57004,1500,58504,S006,35.022016000000001,-89.886448000000001
UP,0321MA043,2021-03-19,4:46 PM,Hwy-rail crossing,0,ELK HART,IL,51.0,2,Day,Cloudy,Main,,0,0,15085,29124,M303,40.022852,-89.481446000000005
NS,140229,2021-01-11,5:40 PM,Derailment,0,TAYLOR,PA,31.0,3,Dusk,Clear,Industry,Freight Train,7,79649,0,79649,H303,41.389783999999999,-75.693641999999997
NS,131337,2018-10-15,5:53 AM,Rear end collision,0,NEW GALILEE,PA,58.0,1,Dawn,Rain,Main,Light loco(s),14,32,0,69724,H222,40.817160000000001,-80.397622999999996
UP,0817HO037,2017-08-26,3:22 PM,Derailment,0,BLOOMINGTON,TX,80.0,2,Day,Rain,Yard,Cut of cars,10,38535,1013,39548,M105,28.646934999999999,-96.892336999999998
NS,123784,2017-01-31,9:50 PM,Other impacts,0,WEST FAIRVIEW,PA,32.0,4,Dark,Clear,Yard,Yard/switching,4,18795,0,37591,E08C,40.279806999999998,-76.922450999999995
NS,120595,2016-05-21,12:10 PM,Derailment,0,WEST NORRITON,PA,62.0,2,Day,Cloudy,Yard,Yard/switching,4,23533,300,23833,E64L,40.115085999999998,-75.395279000000002
BNSF,GC1215103,2015-12-03,3:31 AM,Other impacts,0,LONGVIEW,TX,40.0,4,Dark,Fog,Main,Freight Train,3,19225,0,19225,H018,32.445203999999997,-94.677195999999995
NS,155821,2024-02-21,9:20 AM,Hwy-rail crossing,0,SPRINGDALE,PA,40.0,2,Day,Clear,Main,Freight Train,10,2000,18022,20022,M302,40.536301999999999,-79.783861000000002
BPRR,BPR876521G,2021-09-11,7:20 PM,Hwy-rail crossing,0,ELLWOOD CITY,PA,65.0,3,Dusk,Clear,Main,Freight Train,25,7500,150000,157500,M304,40.848177,-80.275236000000007
CSX,000153698,2015-10-28,9:31 AM,Other impacts,0,PHILADELPHIA,PA,65.0,2,Day,Rain,Yard,Cut of cars,5,737,106,11317,H018,39.898268000000002,-75.173760000000001
BNSF,HL0820127,2020-08-28,6:41 AM,Derailment,0,MEMPHIS,TN,80.0,1,Dawn,Rain,Yard,Yard/switching,6,4402,50000,54402,H307,35.027788999999999,-89.896045999999998
BNSF,RD0317105,2017-03-04,7:30 PM,Derailment,0,SWEETWATER,TX,64.0,3,Dusk,Clear,Yard,Freight Train,4,76878,4000,80878,E25C,32.506202000000002,-100.396188
UP,1023PN034,2023-10-28,3:32 PM,Derailment,0,STANFIELD,OR,42.0,2,Day,Cloudy,Yard,Yard/switching,10,2954,10080,13034,E30C,45.796534000000001,-119.268289
CSX,000205490,2022-06-11,1:25 AM,Side collision,0,NASHVILLE,TN,80.0,4,Dark,Clear,Yard,Freight Train,0,47331,29940,166430,H306,36.112136,-86.770713000000001
NS,133249,2019-03-18,4:40 AM,Derailment,0,CONWAY,PA,30.0,1,Dawn,Cloudy,Yard,Yard/switching,4,600,16393,16993,S006,40.672356000000001,-80.251823000000002
CSX,000186820,2019-11-28,5:45 AM,Other impacts,0,NASHVILLE,TN,34.0,4,Dark,Cloudy,Yard,Yard/switching,5,15770,0,17661,H306,36.112141999999999,-86.770736999999997
ATK,144604,2016-10-11,12:27 AM,Other (describe in narrative),0,COATESVILLE,PA,35.0,4,Dark,Clear,Main,Passenger Train - Pulling,90,13557,9235,22792,E00L,39.992899999999999,-75.745199999999997
NS,151317,2022-10-30,1:45 AM,Other impacts,0,ALLENTOWN,PA,55.0,4,Dark,Clear,Yard,Single Car,0,750,0,40842,H312,40.611935000000003,-75.426704000000001
SEPA,18710,2015-07-01,5:20 AM,Other (describe in narrative),0,RADNOR,PA,70.0,1,Dawn,Cloudy,Main,Passenger Train - Pulling,50,5272,0,23157,M404,40.049599999999998,-75.403800000000004
NS,136152,2019-11-08,2:17 PM,Rear end collision,0,GEORGES STATION,PA,36.0,2,Day,Clear,Main,Freight Train,0,306487,0,1495922,H222,40.317328000000003,-79.489320000000006
CSX,000211261,2023-05-11,3:00 AM,Derailment,0,MASON,TN,68.0,4,Dark,Cloudy,Main,Freight Train,45,339043,472885,811928,M103,35.424855000000001,-89.494995000000003
NS,124374,2017-03-17,7:55 PM,Other impacts,0,WEST FAIRVIEW,PA,36.0,3,Dusk,Clear,Yard,Cut of cars,0,823,0,13030,H018,40.279806999999998,-76.922450999999995
NS,151770,2022-12-20,12:30 PM,Hwy-rail crossing,0,COLLEGEDALE,TN,45.0,2,Day,Cloudy,Main,Freight Train,30,1243923,30867,1274790,M303,35.052352999999997,-85.044242999999994
CSX,000202948,2022-02-07,5:00 AM,Other impacts,0,NORTH CHARLESTON,SC,41.0,1,Dawn,Rain,Yard,Yard/switching,8,14886,0,41945,H018,32.856924999999997,-80.022907000000004
BNSF,HL0124102,2024-01-05,2:00 AM,Derailment,0,MEMPHIS,TN,28.0,4,Dark,Clear,Yard,Yard/switching,7,33415,0,33415,E46C,35.026615999999997,-89.891568000000007
UP,1018LK009,2018-10-08,10:45 PM,Derailment,0,MEMPHIS,TN,80.0,4,Dark,Clear,Main,Freight Train,8,27931,66091,98806,H702,35.124530999999998,-90.029563999999993
NS,117019,2015-08-19,12:32 PM,Derailment,0,HANAHAN,SC,88.0,2,Day,Clear,Main,Freight Train,43,202384,125000,327384,H704,32.942878999999998,-80.069860000000006
CSX,000170899,2017-08-13,3:27 PM,Other impacts,0,NASHVILLE,TN,89.0,2,Day,Cloudy,Yard,Cut of cars,0,144,560,15629,H018,36.100735999999998,-86.751239999999996
ARR,2017082,2017-04-10,6:57 PM,Derailment,0,WASILLA,AK,0.0,3,Dusk,Clear,Main,Passenger Train - Pulling,23,86341,0,86341,M503,61.333894000000001,-149.18465399999999
CSX,000211634,2023-06-05,7:05 AM,Derailment,0,NASHVILLE,TN,60.0,1,Dawn,Clear,Yard,Yard/switching,6,23413,28145,103379,H303,36.112136,-86.770713000000001
UP,0921PN018,2021-09-22,7:04 PM,Other impacts,0,STANFIELD,OR,79.0,3,Dusk,Cloudy,Yard,Cut of cars,4,70531,0,149060,H020,45.795102999999997,-119.256247
UP,1022PN020,2022-10-18,11:30 AM,Derailment,0,EUGENE,OR,50.0,2,Day,Fog,Yard,Yard/switching,4,617,99746,100363,H702,44.057389000000001,-123.10699
UP,0816PC001,2016-08-02,5:00 PM,Derailment,0,POCATELLO,ID,90.0,2,Day,Clear,Yard,Yard/switching,4,10080,82200,92280,H702,42.873966000000003,-112.46066999999999
IC,867948,2015-10-10,8:56 AM,Hwy-rail crossing,0,PHILIPP,MS,62.0,2,Day,Clear,Main,,0,0,25,23632,M302,33.767929000000002,-90.242249000000001
UP,0816HO032,2016-08-17,3:35 AM,Hwy-rail crossing,0,ALTAIR,TX,92.0,4,Dark,Cloudy,Industry,Freight Train,6,10609,870,11479,M308,29.599910000000001,-96.344887
ATK,153501,2018-05-30,10:16 PM,Hwy-rail crossing,0,PARKS,NE,58.0,4,Dark,Clear,Main,Passenger Train - Pulling,77,35661,0,37856,M302,40.035153000000001,-101.749048
CSX,000194409,2020-12-13,7:10 AM,Raking collision,0,LOUISVILLE,KY,48.0,1,Dawn,Cloudy,Yard,Light loco(s),7,13581,0,22456,H306,38.160708999999997,-85.749173999999996
MBTA,YR202225,2022-02-20,4:50 AM,Obstruction,0,NEWBURYPORT,MA,19.0,1,Dawn,Clear,Main,Passenger Train - Pulling,61,83582,0,83582,M404,42.702497000000001,-70.852653000000004
